idx,label,anomalyScore
54707,3,0.095842
7418,4,0.136536
24789,7,0.127373
50683,1,0.142626
7961,2,0.108892
43477,3,0.135726
50648,1,0.143748
787,7,0.135196
10250,9,0.118402
21517,9,0.136832
29224,8,0.125350
46765,8,0.099670
22122,6,0.074395
29877,2,0.113313
31570,8,0.123039
48308,5,0.099272
2108,3,0.114363
9810,2,0.084352
10276,6,0.071677
51688,6,0.132515
55294,8,0.087534
10799,5,0.103668
38613,5,0.097649
43991,7,0.126122
50317,5,0.115595
59150,1,0.137325
4642,4,0.086983
29452,1,0.142746
45073,5,0.132504
2418,7,0.093195
11850,6,0.130132
1193,1,0.145511
2572,5,0.073703
9585,1,0.146525
52220,8,0.138323
37307,9,0.110003
44292,4,0.125201
44344,8,0.113882
58929,2,0.092334
13212,0,0.052681
17610,8,0.108637
21114,6,0.094314
23948,5,0.119116
17385,9,0.145351
30138,1,0.140306
32435,3,0.138161
43951,9,0.103857
49701,4,0.116593
8643,5,0.125566
23725,3,0.104192
27824,7,0.126217
32479,8,0.131247
54519,6,0.113992
43047,7,0.137468
43990,1,0.145299
51537,3,0.097380
17990,9,0.141258
21111,8,0.133591
26850,3,0.132016
30844,8,0.106863
36419,9,0.133788
9556,9,0.112261
39087,6,0.112934
39799,3,0.143093
46302,9,0.136404
804,7,0.128656
31324,1,0.144107
31844,1,0.147156
35798,5,0.120576
36369,1,0.138105
47250,2,0.119876
47305,8,0.095267
57545,4,0.130827
1224,8,0.102829
15015,3,0.120103
34483,9,0.126218
39188,8,0.114164
13672,6,0.135442
55479,1,0.146619
11756,3,0.124627
13227,6,0.101900
17344,7,0.114483
35317,7,0.126119
41834,9,0.141983
10341,0,0.055032
14123,5,0.107611
22382,7,0.125583
55957,6,0.131898
59015,3,0.105384
9121,6,0.133847
27339,6,0.102401
42517,9,0.142406
58093,7,0.121787
15039,4,0.137712
18003,7,0.129460
18292,8,0.133930
30277,4,0.122013
41573,6,0.063502
10871,4,0.132601
27412,0,0.114818
40415,0,0.091649
52153,2,0.129262
56127,8,0.138435
56978,4,0.139184
5609,0,0.089490
20846,1,0.129106
26200,9,0.121984
45226,6,0.114676
46995,6,0.097536
3580,7,0.094639
18517,1,0.142496
33479,4,0.131438
48619,9,0.120857
35429,8,0.132298
46569,4,0.130213
3244,8,0.128200
24634,2,0.099138
54050,6,0.117487
56169,2,0.122533
34281,9,0.140927
49466,8,0.100836
50663,5,0.087312
57262,0,0.120115
14070,5,0.100563
26429,9,0.140351
27318,5,0.057485
28014,2,0.054637
31027,0,0.127204
17040,2,0.133453
27776,6,0.105619
56199,3,0.089008
58839,9,0.134205
41044,4,0.143400
49313,3,0.087820
6925,8,0.133359
21885,1,0.137101
48717,0,0.122926
49387,9,0.150585
55847,1,0.134962
11087,2,0.097544
14860,1,0.143570
22898,0,0.076770
43114,2,0.114511
47775,6,0.133671
18685,2,0.141520
23752,1,0.133301
39375,5,0.095613
58355,6,0.120931
37521,9,0.141874
45052,1,0.139716
48378,7,0.096731
55445,7,0.132722
5529,2,0.102169
13543,1,0.142484
24865,5,0.136264
44858,1,0.145288
17073,1,0.147812
38257,2,0.064575
52104,4,0.104947
36440,6,0.081696
54347,8,0.129081
2681,6,0.124149
5243,7,0.142691
20138,6,0.070457
22477,1,0.145701
26168,1,0.138850
7948,9,0.111111
46003,2,0.132658
58196,8,0.126497
46996,4,0.128529
11468,3,0.120206
27911,8,0.114972
38228,4,0.112892
43444,0,0.080526
43574,3,0.101036
50015,4,0.124632
2875,4,0.122114
6940,3,0.091781
23052,7,0.074273
24426,2,0.116612
43327,2,0.120047
34473,7,0.110887
35680,2,0.112401
53449,1,0.142522
15868,2,0.121634
34898,6,0.116587
41280,9,0.118645
13338,7,0.119833
37355,1,0.135366
52681,7,0.139477
57881,9,0.051184
11349,6,0.139944
14110,6,0.071967
42641,9,0.136864
16076,3,0.111871
39452,1,0.111378
39880,2,0.092161
47882,3,0.113583
20790,7,0.124286
37216,7,0.125505
44943,4,0.125833
20497,4,0.127939
34728,5,0.121234
45285,1,0.137367
47281,3,0.113264
1958,6,0.131564
17479,4,0.097116
2491,4,0.114709
11785,6,0.074586
4173,4,0.121682
24197,3,0.110106
28197,1,0.142212
39171,2,0.072253
15062,6,0.136008
4878,4,0.089956
32601,5,0.087620
45020,8,0.132952
54423,4,0.103586
19140,1,0.140024
40679,5,0.078658
52731,7,0.105565
56130,0,0.070999
6724,0,0.130600
26267,7,0.106126
29144,1,0.135014
34418,8,0.107727
53894,0,0.051777
41370,9,0.116933
22306,9,0.143258
22849,1,0.149179
53284,3,0.106509
5238,1,0.142070
15789,6,0.120764
23229,6,0.125048
3953,6,0.124392
17343,9,0.123776
30727,2,0.082755
53702,8,0.122317
55762,8,0.117539
25981,0,0.099973
28065,7,0.106434
44271,8,0.112032
20995,5,0.119004
31201,9,0.079294
32042,1,0.139526
40220,1,0.126046
47896,3,0.082705
2403,2,0.124217
19641,1,0.148266
42880,9,0.136491
56713,5,0.123025
58107,7,0.135397
12919,1,0.149760
18394,1,0.144666
35054,7,0.100475
2496,1,0.140799
6363,3,0.115809
8860,8,0.106796
25555,7,0.124158
43567,2,0.071402
3084,9,0.128821
44152,1,0.140718
55160,9,0.114048
3979,4,0.130151
24943,9,0.139498
41994,4,0.132851
44230,2,0.063346
51055,3,0.137264
3194,9,0.143989
22688,9,0.129679
26499,6,0.139674
48307,1,0.139400
49257,4,0.114619
13773,6,0.137981
20575,4,0.108552
56333,0,0.070222
3212,8,0.138495
39046,6,0.112084
26203,1,0.146513
50158,0,0.091166
29192,7,0.128074
43791,1,0.141643
57051,9,0.128606
6251,7,0.141790
18278,9,0.132952
19915,9,0.119154
25420,4,0.116572
27659,0,0.121059
4244,6,0.071113
32599,5,0.086334
7983,3,0.099923
8476,3,0.079956
20187,5,0.130704
42203,7,0.117791
22307,0,0.081708
31305,2,0.124836
20803,1,0.145810
49179,6,0.121079
3519,7,0.110276
27404,5,0.070416
48948,0,0.029758
26288,7,0.134136
28426,6,0.131356
39125,3,0.103751
54235,4,0.116192
10607,3,0.109200
39522,9,0.123371
50925,0,0.081874
3197,8,0.127245
10550,4,0.123862
48673,7,0.120041
11128,4,0.141347
35101,5,0.141276
46424,9,0.130752
6583,8,0.115345
17906,0,0.100752
23320,2,0.097252
41520,6,0.130593
53728,2,0.085592
41269,6,0.136563
52303,7,0.125963
14458,8,0.100551
19232,3,0.071269
20707,1,0.148381
21434,5,0.073535
23797,3,0.104233
665,2,0.117237
19413,9,0.130972
51660,5,0.116700
7715,9,0.137167
10743,5,0.127311
10897,3,0.120400
25601,1,0.145785
59988,0,0.068877
25270,1,0.121072
33831,7,0.133293
35935,0,0.056565
54986,0,0.055999
30069,1,0.148067
32648,4,0.130275
40877,9,0.091223
32157,5,0.119915
35725,9,0.128973
18577,6,0.133697
44245,9,0.139439
49640,0,0.059561
36481,5,0.140709
55170,1,0.138082
58959,6,0.110588
52075,4,0.109273
10695,8,0.137086
19571,8,0.087824
27899,2,0.073765
45351,2,0.145128
47923,2,0.132868
13403,8,0.125412
26088,1,0.148093
29775,6,0.127901
40995,9,0.121400
27629,0,0.107913
31360,4,0.143122
36111,1,0.144618
52044,5,0.105910
49113,9,0.147088
52424,7,0.107212
22553,9,0.128509
52244,4,0.147174
2886,5,0.116135
21125,5,0.096204
38330,7,0.139655
53294,0,0.097917
53750,3,0.098505
8849,6,0.081481
10464,6,0.098050
20670,7,0.117599
28632,2,0.088518
30753,2,0.130685
1330,8,0.097207
8054,1,0.142408
26277,9,0.139453
18301,2,0.104751
27737,2,0.104732
42625,8,0.119072
45384,0,0.058052
5706,9,0.130802
16464,9,0.119805
36543,3,0.123793
44688,9,0.135861
55833,1,0.140445
31062,1,0.146063
38211,7,0.128428
418,5,0.115844
6021,1,0.147098
14315,1,0.141531
22315,7,0.137710
45659,3,0.090762
645,7,0.128205
25663,4,0.071028
59088,4,0.128528
50478,1,0.141945
11500,9,0.123438
28844,4,0.106429
33192,1,0.139896
36228,3,0.080830
40095,4,0.119970
27860,0,0.100377
47530,2,0.099384
56804,0,0.050419
11226,9,0.142317
12999,3,0.123792
35578,8,0.118283
44916,9,0.141076
47224,2,0.113749
22683,8,0.134775
33221,5,0.110492
34906,6,0.126614
54468,9,0.127689
55572,9,0.130810
14567,3,0.124161
21180,3,0.105140
21325,2,0.115881
21758,9,0.144174
43415,7,0.130232
15361,9,0.125427
25667,1,0.146829
51519,6,0.119764
1991,6,0.141194
23726,5,0.128645
36860,7,0.140293
41086,3,0.127703
52751,7,0.133720
54624,7,0.132832
21509,0,0.122981
35046,3,0.096907
43531,4,0.124923
52037,0,0.069820
1892,7,0.126636
14512,0,0.077043
31187,5,0.087685
32792,6,0.134544
22723,4,0.118809
19838,1,0.135780
20226,0,0.058066
39584,6,0.128925
4961,1,0.143380
12736,6,0.119594
18621,2,0.091905
30719,7,0.108651
36577,8,0.126136
14715,5,0.112368
22876,9,0.133618
52224,1,0.139114
2759,5,0.130992
34887,9,0.089641
58074,0,0.047141
39014,7,0.133837
51765,5,0.101255
2470,3,0.101253
6959,0,0.114245
11628,4,0.115011
22374,0,0.086878
30513,1,0.144147
11293,1,0.132687
35498,6,0.108555
52016,4,0.131869
32597,8,0.144907
36817,8,0.104437
39922,2,0.142729
40781,0,0.110273
45130,0,0.058537
20558,7,0.117056
25002,4,0.124526
46994,4,0.105223
47216,4,0.124071
15206,2,0.061531
22880,1,0.109906
40994,5,0.096463
51542,2,0.092369
28244,4,0.123986
40343,6,0.105882
54537,7,0.086993
58972,3,0.116533
46469,1,0.146435
50448,1,0.139310
57809,2,0.113670
4060,6,0.103642
7472,0,0.133266
14739,3,0.118426
39928,9,0.123063
57159,6,0.123845
42053,9,0.090621
59735,2,0.142541
11528,9,0.109227
35786,2,0.113149
49042,2,0.133540
54557,2,0.088397
54963,9,0.129349
35689,3,0.127169
42396,6,0.097431
17377,0,0.104813
18713,0,0.131379
47731,8,0.133569
48851,5,0.116502
3646,9,0.106881
44107,5,0.094535
54939,5,0.119458
16011,5,0.104736
26561,7,0.134205
4366,6,0.128686
18690,8,0.108856
19497,6,0.133828
59112,9,0.140187
19854,4,0.137432
24011,2,0.084220
34216,1,0.147517
59237,9,0.132177
32758,5,0.107102
48731,4,0.132196
52373,9,0.102800
21461,1,0.140383
44377,9,0.140177
49610,4,0.128508
20830,1,0.144869
21431,4,0.151750
21610,5,0.137519
45449,6,0.120160
54202,3,0.093990
43305,6,0.116077
55904,5,0.091460
52036,3,0.115517
11625,4,0.053536
20028,1,0.134401
36350,9,0.119715
51679,4,0.131634
52028,3,0.140840
42306,6,0.096011
32116,3,0.104381
38893,3,0.133172
48641,2,0.085994
57358,7,0.113059
2453,4,0.131757
8050,7,0.120493
39494,5,0.108165
52099,3,0.089317
10109,6,0.110948
16333,6,0.074964
31028,9,0.137847
53184,7,0.108107
18647,3,0.117003
36749,7,0.137702
47149,9,0.135313
52693,3,0.131707
10960,2,0.074792
22253,2,0.109051
33467,7,0.129521
38458,9,0.136367
49635,8,0.132386
21259,7,0.125474
55691,4,0.142227
11216,9,0.146464
27971,7,0.135483
34912,1,0.141410
41793,9,0.110796
53688,1,0.140841
30459,4,0.134737
45105,6,0.118627
48210,1,0.133890
57989,8,0.094701
58312,3,0.113268
1713,0,0.098348
10866,3,0.111345
32566,4,0.129312
32736,8,0.128563
57909,2,0.081026
28431,5,0.127522
30490,3,0.121103
36106,7,0.105678
41133,8,0.134156
52396,1,0.139628
4261,9,0.107238
11959,3,0.079764
21951,3,0.126309
29407,9,0.123050
35651,5,0.125514
22458,2,0.079715
41273,6,0.126839
57848,0,0.092118
26997,8,0.120474
29241,2,0.126181
30509,1,0.124237
43688,8,0.129697
53273,5,0.108741
56521,6,0.135272
8918,0,0.053071
18873,8,0.117986
30708,0,0.119199
44261,2,0.112335
52489,2,0.100732
17066,8,0.129097
26529,7,0.118283
30454,9,0.141633
43424,0,0.100080
25842,7,0.129526
50421,5,0.106788
53285,2,0.091663
53180,6,0.111091
813,9,0.126248
3710,0,0.070390
25046,1,0.147325
36979,2,0.096350
42530,9,0.122199
29141,6,0.112804
32556,9,0.125362
37370,9,0.124786
42227,8,0.106937
45409,3,0.125170
7328,4,0.137253
18482,5,0.116745
32041,5,0.101651
19680,5,0.112688
21364,4,0.126161
34596,1,0.144634
39662,1,0.137820
4304,7,0.116781
13372,0,0.083618
32456,6,0.104180
52739,1,0.121115
50658,6,0.112442
4238,1,0.136057
20421,0,0.059692
20483,0,0.071728
50077,6,0.128755
34286,6,0.082956
52944,9,0.098501
54894,2,0.086410
5131,9,0.117047
27423,5,0.109497
36694,2,0.067853
43121,9,0.134480
52369,1,0.147974
28774,3,0.075567
12966,9,0.118928
15833,9,0.081160
23343,1,0.144306
41552,7,0.131644
52034,8,0.126914
16394,5,0.118496
21892,2,0.076040
41871,4,0.138285
50814,0,0.115624
28496,8,0.107012
39085,1,0.151029
51166,9,0.122916
91,6,0.102180
999,3,0.121034
9304,3,0.076526
11100,7,0.128910
13012,6,0.066995
770,8,0.079005
17797,6,0.085285
29916,5,0.139104
43971,9,0.136259
33897,3,0.129691
1795,9,0.108042
3438,4,0.131456
26419,6,0.123851
55033,2,0.068508
49623,0,0.091674
53308,4,0.116299
15491,7,0.136800
25713,9,0.137761
27843,6,0.114226
45478,3,0.101390
47959,9,0.132182
42879,8,0.067168
5490,5,0.114565
15186,2,0.113392
17152,1,0.136269
33871,7,0.114588
39697,3,0.121007
25560,6,0.122664
26863,5,0.121873
29200,0,0.074182
49096,8,0.093886
14141,8,0.126811
22256,5,0.116218
23788,7,0.122681
37565,1,0.151262
49024,5,0.137450
5543,3,0.125750
6435,5,0.122939
31389,2,0.082188
33071,4,0.146408
56606,1,0.146320
56322,3,0.118441
59214,7,0.140603
5982,0,0.053809
12832,8,0.113057
26247,4,0.127131
28051,2,0.081415
50018,5,0.116445
5270,7,0.125167
15553,5,0.106100
47905,1,0.151371
49766,6,0.078621
56123,4,0.123287
19360,9,0.126690
40860,0,0.084757
42157,1,0.145853
48385,9,0.065264
49649,3,0.129798
8908,3,0.110193
38061,5,0.132649
11198,3,0.123801
30206,9,0.107414
35970,3,0.125161
48615,7,0.134181
58067,4,0.138446
11074,4,0.130129
17078,3,0.091329
18422,1,0.148867
18710,9,0.112641
47539,8,0.132715
51380,2,0.099631
145,8,0.114417
15287,8,0.137439
31627,6,0.087306
35747,0,0.043776
38296,5,0.120668
34584,7,0.140604
40419,0,0.089532
45938,7,0.139782
58933,7,0.106470
23213,9,0.127003
45792,3,0.136408
5002,3,0.104244
42118,3,0.109354
36660,4,0.117740
22440,8,0.111554
35488,1,0.140177
37006,8,0.125112
46500,1,0.143270
1607,0,0.103009
12489,5,0.145565
33604,5,0.122084
17276,8,0.102809
49366,7,0.122727
10760,7,0.109583
40963,3,0.126988
50399,5,0.129188
54073,7,0.124546
56595,8,0.068931
7247,5,0.096470
11196,6,0.120920
46981,0,0.051754
48610,6,0.117268
5853,3,0.096114
12720,8,0.117616
22713,2,0.132127
25884,3,0.137205
34156,2,0.071654
10727,8,0.091253
17510,3,0.061491
40668,9,0.129496
45675,4,0.126903
10870,4,0.106967
44889,3,0.121407
54556,7,0.122057
54617,3,0.124524
15817,3,0.109951
20084,1,0.136559
21081,3,0.134095
22731,3,0.129211
38988,8,0.106515
51514,8,0.126672
15445,5,0.134680
36289,1,0.147824
40235,4,0.113643
58910,1,0.147546
59076,9,0.149048
25344,9,0.096108
29357,3,0.097377
34820,8,0.122178
6306,5,0.107698
17429,4,0.063490
18404,6,0.091395
18560,8,0.115940
24146,3,0.113094
34967,8,0.133803
49643,2,0.090290
5317,9,0.056194
27110,0,0.085782
42407,1,0.141137
57875,9,0.134229
9803,6,0.126505
48734,5,0.104656
50974,9,0.133944
726,8,0.107420
3036,0,0.046774
46487,2,0.124015
7384,3,0.136986
19674,2,0.092921
33204,2,0.110572
9726,2,0.044296
19974,5,0.062727
24147,6,0.131682
15409,8,0.112605
27003,5,0.120345
44569,8,0.070181
7737,2,0.104768
15779,5,0.115936
23079,8,0.133646
25800,8,0.140575
43221,2,0.109727
10515,2,0.127048
40374,1,0.141460
41065,8,0.127988
55754,4,0.110710
1210,0,0.052408
6728,6,0.134947
25182,0,0.072900
43201,3,0.127076
18984,1,0.143728
47749,8,0.126282
53220,0,0.077743
56602,7,0.114910
20615,8,0.118029
24863,2,0.107880
32087,0,0.088782
34619,7,0.120647
42292,8,0.112123
19538,9,0.118585
39687,3,0.108721
48633,6,0.098227
50275,8,0.110776
36881,9,0.130381
39688,7,0.080254
53997,8,0.099305
2524,6,0.095001
33088,0,0.048372
45940,0,0.096046
37462,1,0.135363
52100,2,0.123348
55651,8,0.138581
44828,3,0.129491
49074,8,0.094397
52595,7,0.144507
10011,0,0.060273
10064,7,0.140022
12529,6,0.086713
13383,7,0.130727
36621,0,0.086447
4138,1,0.138265
21994,3,0.115435
43307,8,0.083051
4550,4,0.113913
24224,8,0.089294
24964,6,0.124660
35507,9,0.087262
19741,7,0.134048
27671,3,0.111687
32907,7,0.138086
47022,5,0.100720
57530,6,0.124818
40959,0,0.074696
54941,7,0.074308
59181,5,0.103198
56852,1,0.141822
2093,3,0.100628
13082,0,0.066845
39239,8,0.122993
45757,9,0.142197
46222,3,0.105979
25354,4,0.134406
46847,4,0.114177
47802,2,0.077384
57396,0,0.063058
4256,7,0.123179
18374,8,0.128152
22993,4,0.094090
27476,2,0.071231
38144,2,0.092062
48130,2,0.086382
58385,8,0.114324
4195,5,0.123037
5515,0,0.095194
18921,3,0.125819
19816,2,0.090998
29564,8,0.117016
7156,9,0.140601
10446,9,0.122834
32944,5,0.140620
37380,5,0.120688
42732,1,0.143589
46477,5,0.060912
2214,7,0.125746
19698,4,0.120828
23816,7,0.113767
35619,5,0.127805
40444,1,0.138835
25591,3,0.102455
40799,6,0.074860
14007,5,0.130318
40906,5,0.081863
49123,3,0.124100
10482,6,0.100314
40827,1,0.142951
44570,1,0.146065
10389,7,0.124549
29319,9,0.137701
35863,1,0.149946
37081,4,0.105376
38772,3,0.116361
32767,8,0.126410
34863,3,0.138426
1792,3,0.107589
8654,0,0.044423
17655,8,0.108008
25590,9,0.135674
27439,6,0.104172
10997,6,0.109335
32089,4,0.117572
36966,2,0.113475
39370,6,0.089720
48335,2,0.100843
7360,8,0.141656
49255,3,0.097606
56671,7,0.091517
42731,6,0.033635
51673,1,0.152344
5889,0,0.125650
7924,8,0.079193
9525,0,0.053031
12280,4,0.115678
21755,5,0.111422
3673,2,0.099392
3513,8,0.097027
14165,9,0.071686
26067,5,0.096502
36090,5,0.146596
24575,5,0.115457
40443,7,0.106776
53531,9,0.114404
396,6,0.122161
16695,1,0.147547
31869,3,0.134104
45486,4,0.131946
2052,0,0.055543
45789,4,0.136146
58306,8,0.134375
10110,9,0.140251
36822,6,0.127445
46476,8,0.123704
53802,9,0.137596
54021,3,0.098257
24332,2,0.099201
32782,0,0.072084
45191,0,0.125233
6244,8,0.105598
19080,8,0.132853
35932,4,0.123134
50426,6,0.132302
55653,9,0.133397
4186,2,0.129019
13600,7,0.116888
39822,7,0.134408
46540,1,0.148251
51623,4,0.105600
65,4,0.102241
11874,5,0.107960
31559,7,0.132273
50830,1,0.138435
40553,4,0.064899
41679,4,0.136558
48572,8,0.096501
21554,0,0.092857
25427,7,0.137439
54569,3,0.106028
1103,0,0.076716
17087,7,0.123284
19239,3,0.127490
22497,3,0.127717
30790,1,0.141646
57913,0,0.052059
59614,0,0.118338
8187,7,0.120100
54679,7,0.137650
11639,5,0.112376
27284,0,0.050444
2642,2,0.074286
11995,7,0.124826
14746,8,0.123608
25059,7,0.103105
39336,5,0.097072
44897,7,0.088334
22202,8,0.106861
12222,1,0.137736
20697,4,0.130066
22475,3,0.138171
33020,8,0.102146
42347,4,0.122951
6755,3,0.133085
47771,1,0.141661
52455,1,0.143223
3258,9,0.134194
23034,4,0.086179
9940,2,0.103275
13576,6,0.083803
43055,6,0.130498
21574,0,0.055297
25013,8,0.131124
19504,6,0.101733
30388,6,0.081987
36076,4,0.104483
47804,3,0.077746
51108,5,0.112763
51116,6,0.127902
54593,9,0.073798
57866,1,0.149050
4889,7,0.087039
12306,9,0.071702
24973,2,0.128714
43244,0,0.075496
44015,5,0.104223
9066,3,0.104623
35820,1,0.142140
46032,7,0.131327
6695,9,0.108204
52384,9,0.132325
53378,2,0.122014
59405,9,0.105246
13607,2,0.129836
24376,7,0.122896
27182,2,0.051381
9589,7,0.114849
15041,2,0.086870
51104,7,0.118289
52453,5,0.134785
15093,4,0.118601
21788,9,0.121546
14286,4,0.106898
26581,8,0.126260
47989,7,0.143764
23204,1,0.141226
28725,1,0.142991
35622,1,0.133546
40528,6,0.092709
6232,2,0.081851
7225,6,0.104503
18854,1,0.143173
32934,3,0.110413
3807,0,0.109881
6511,7,0.132101
23652,5,0.125533
50286,9,0.143218
5651,7,0.142416
14389,3,0.115214
37257,6,0.072082
40389,2,0.080115
32549,5,0.075995
55238,7,0.137060
58421,4,0.120091
24623,6,0.120967
37986,2,0.126025
50717,2,0.118832
50845,4,0.084464
57675,9,0.130520
36864,9,0.137083
47645,1,0.149137
10556,1,0.132357
24629,1,0.145014
29585,4,0.140245
47339,1,0.147744
6229,0,0.112974
18302,0,0.086805
32439,2,0.050317
48678,0,0.060018
58879,3,0.104376
1577,4,0.135546
3439,8,0.140886
20301,8,0.133477
55315,6,0.126862
55860,9,0.138325
2136,8,0.098817
6108,4,0.127893
25272,6,0.113976
46400,8,0.111143
23577,1,0.147903
54014,3,0.107348
7685,6,0.126128
44760,8,0.137595
45454,2,0.089187
38576,7,0.130054
38967,4,0.139432
52342,9,0.132182
6379,7,0.120114
6663,3,0.133424
10668,1,0.142674
14625,3,0.122164
35854,0,0.122630
15775,3,0.144676
58722,3,0.127410
39107,1,0.142523
28164,6,0.099507
35432,0,0.065806
38661,0,0.090981
39354,6,0.108059
49662,8,0.124197
6118,0,0.056671
7074,5,0.130354
21585,3,0.128125
32478,6,0.095081
34714,3,0.094378
15224,2,0.104943
17363,8,0.077458
23188,4,0.133648
28542,7,0.100069
45775,3,0.098464
20920,8,0.103398
1497,1,0.138456
14764,2,0.088664
17334,3,0.072928
3852,1,0.139148
27141,3,0.059440
36139,0,0.114765
45881,2,0.093859
13643,5,0.089855
40241,0,0.137245
18598,7,0.083545
23173,0,0.085069
24295,3,0.087168
28986,2,0.092841
41723,4,0.112686
18360,1,0.145804
37753,0,0.089144
43609,4,0.123659
57238,8,0.105257
131,3,0.133702
25528,8,0.104652
32359,1,0.149501
32976,3,0.115850
47018,9,0.135223
33078,5,0.111719
33372,3,0.125920
48737,7,0.136449
51822,5,0.128434
31995,4,0.111524
28788,2,0.098111
37794,4,0.115524
51059,8,0.137290
51827,0,0.128421
3999,9,0.119456
15818,8,0.094024
22624,8,0.112331
23920,9,0.108085
51312,6,0.105184
52964,1,0.138762
53455,0,0.081031
15175,3,0.119409
23400,1,0.137348
42599,2,0.092417
46493,9,0.103592
51247,6,0.125953
37702,8,0.127941
59144,0,0.080962
59845,8,0.122913
1673,4,0.081904
5056,8,0.108243
39612,8,0.113409
41069,4,0.118025
56281,4,0.137373
15578,7,0.133213
34329,8,0.129375
49801,0,0.073713
7795,3,0.120238
22151,8,0.131644
31438,6,0.104266
34569,7,0.132586
47997,4,0.129573
18431,6,0.130864
36378,3,0.125498
39399,2,0.129540
41511,9,0.126968
7236,5,0.128564
16428,3,0.104373
27863,7,0.137922
33707,1,0.153392
55018,3,0.103738
1312,5,0.095843
20636,5,0.093872
53875,3,0.135970
59201,1,0.143846
33530,3,0.121804
38634,6,0.083550
49912,2,0.104374
23784,5,0.127639
56649,4,0.123063
12116,0,0.072460
24744,7,0.131730
40905,3,0.105872
53337,6,0.097724
53417,6,0.124835
57733,9,0.119938
35152,5,0.104964
19417,7,0.134694
36819,7,0.131548
40180,0,0.070638
50742,6,0.134190
7653,4,0.131567
18436,2,0.124957
22143,6,0.099925
31486,7,0.067663
47007,6,0.081485
44521,2,0.079285
52835,2,0.126897
5158,5,0.125911
5558,8,0.098874
9509,2,0.101174
23541,7,0.085671
39282,1,0.116599
19314,8,0.134295
49807,7,0.139018
58404,5,0.096877
11375,8,0.102768
11479,8,0.132475
49035,2,0.108367
670,0,0.071888
31372,6,0.134445
38842,8,0.122167
25613,4,0.140959
25930,7,0.123520
49411,3,0.107189
59031,2,0.103387
13072,4,0.101231
14340,6,0.086117
15709,6,0.126562
29818,5,0.132683
31409,7,0.128980
31126,7,0.119188
39763,9,0.143714
40348,5,0.101987
54249,3,0.127283
57156,4,0.134305
19988,7,0.089136
5448,7,0.134280
17653,6,0.102905
21564,5,0.116966
42158,0,0.099104
56585,1,0.136542
26803,1,0.151391
47769,5,0.113044
54656,3,0.127401
3190,7,0.139709
4115,4,0.048379
9969,9,0.125898
15127,5,0.126480
16147,2,0.130074
29282,9,0.119892
30448,4,0.104297
48030,2,0.057553
43046,0,0.076139
17820,5,0.136883
28895,1,0.147163
154,9,0.142917
33143,0,0.065151
33992,4,0.123176
52627,6,0.125592
16984,1,0.115605
12841,9,0.098749
16099,4,0.125333
17151,6,0.131059
32935,2,0.117567
38794,2,0.115920
28414,5,0.096381
