idx,label,iForestAnomalyScore,rForestNormalizedScore
47593,3,0.120553,0.298990
47594,6,0.091024,0.234184
47595,3,0.135681,0.454131
47596,7,0.121389,0.449762
47597,7,0.128172,0.517641
47598,8,0.078324,0.232928
47599,2,0.091805,0.284015
47600,0,0.075327,0.232957
47601,7,0.143165,0.555374
47602,1,0.131271,0.525739
47603,3,0.130103,0.489535
47604,2,0.122543,0.428278
47605,7,0.132199,0.465505
47606,3,0.078680,0.232325
47607,4,0.088841,0.311430
47608,4,0.099141,0.300807
47609,4,0.082169,0.270773
47610,5,0.091752,0.321817
47611,2,0.101458,0.290239
47612,6,0.098605,0.330582
47613,2,0.058305,0.234152
47614,7,0.088628,0.240140
47615,2,0.129861,0.455880
47616,8,0.067837,0.148411
47617,0,0.128441,0.441921
47618,9,0.127007,0.442685
47619,3,0.139196,0.550850
47620,0,0.083058,0.234120
47621,3,0.127878,0.445269
47622,1,0.138599,0.566246
47623,5,0.124113,0.426752
47624,2,0.129304,0.447182
47625,5,0.141151,0.572100
47626,3,0.084739,0.244364
47627,0,0.090319,0.252816
47628,4,0.144377,0.648623
47629,3,0.085278,0.259242
47630,5,0.099983,0.302567
47631,5,0.133773,0.543249
47632,6,0.105349,0.291814
47633,8,0.136717,0.534084
47634,7,0.099608,0.329043
47635,8,0.098597,0.297923
47636,8,0.080701,0.167866
47637,6,0.097861,0.286581
47638,9,0.131328,0.538563
47639,1,0.153983,0.763141
47640,0,0.109168,0.376277
47641,7,0.151113,0.674364
47642,5,0.114499,0.401308
47643,1,0.153554,0.729735
47644,3,0.047999,0.147414
47645,1,0.152173,0.830232
47646,9,0.136972,0.494050
47647,5,0.121010,0.428587
47648,0,0.074452,0.213389
47649,8,0.107474,0.297438
47650,2,0.059180,0.178964
47651,2,0.033207,0.113483
47652,3,0.066963,0.242343
47653,2,0.098583,0.300203
47654,3,0.084327,0.278204
47655,3,0.139940,0.555372
47656,3,0.049272,0.102507
47657,8,0.085592,0.242813
47658,9,0.107958,0.341380
47659,2,0.068192,0.204711
47660,9,0.113108,0.324750
47661,8,0.102826,0.358553
47662,5,0.127502,0.446083
47663,9,0.088379,0.248589
47664,6,0.085345,0.201112
47665,9,0.148320,0.663798
47666,4,0.140032,0.538070
47667,7,0.138342,0.562850
47668,2,0.081522,0.255855
47669,1,0.155818,0.921694
47670,3,0.085707,0.247327
47671,1,0.158809,0.892035
47672,9,0.122403,0.468441
47673,1,0.154838,0.947439
47674,6,0.121363,0.376320
47675,4,0.055304,0.158806
47676,8,0.122991,0.391030
47677,3,0.117445,0.455186
47678,7,0.141380,0.618448
47679,3,0.126641,0.431789
47680,9,0.142253,0.548004
47681,4,0.092629,0.313213
47682,1,0.153063,0.764613
47683,7,0.127218,0.529288
47684,5,0.106025,0.310012
47685,3,0.105104,0.370300
47686,2,0.080371,0.252917
47687,2,0.089549,0.262909
47688,6,0.095349,0.312813
47689,2,0.125634,0.417764
47690,3,0.053367,0.112772
47691,0,0.105684,0.327329
47692,4,0.143064,0.566729
47693,1,0.156309,0.909214
47694,0,0.070082,0.200846
47695,6,0.144879,0.621757
47696,4,0.119516,0.426077
47697,0,0.092299,0.268146
47698,1,0.153378,0.759510
47699,7,0.119988,0.426517
47700,6,0.088833,0.277628
47701,7,0.132974,0.589562
47702,4,0.144700,0.590103
47703,1,0.155402,0.881915
47704,9,0.142716,0.555885
47705,0,0.087845,0.230243
47706,6,0.081927,0.210142
47707,2,0.115837,0.346700
47708,5,0.119278,0.399814
47709,4,0.147030,0.736401
47710,1,0.156551,0.894393
47711,2,0.128947,0.456531
47712,2,0.070101,0.229140
47713,9,0.124959,0.473700
47714,6,0.094540,0.217992
47715,0,0.117580,0.409880
47716,6,0.073387,0.196824
47717,0,0.097020,0.271220
47718,7,0.102110,0.373601
47719,5,0.150286,0.668778
47720,8,0.124500,0.393140
47721,3,0.081732,0.294663
47722,1,0.153325,0.885666
47723,0,0.081455,0.201687
47724,8,0.055772,0.125379
47725,3,0.136626,0.537594
47726,3,0.086867,0.234298
47727,8,0.100473,0.265209
47728,7,0.088889,0.323408
47729,8,0.134168,0.496866
47730,1,0.151779,0.860671
47731,8,0.151500,0.621381
47732,2,0.115380,0.397534
47733,4,0.141804,0.594039
47734,7,0.091194,0.287136
47735,1,0.148882,0.801432
47736,1,0.150918,0.794564
47737,0,0.102688,0.334801
47738,5,0.134684,0.449997
47739,6,0.101678,0.375842
47740,0,0.083774,0.267479
47741,0,0.125809,0.430191
47742,5,0.103235,0.323485
47743,3,0.098909,0.293574
47744,2,0.111483,0.383154
47745,4,0.149593,0.635013
47746,9,0.137684,0.549871
47747,3,0.127242,0.454619
47748,8,0.095980,0.281770
47749,8,0.136232,0.524540
47750,3,0.067522,0.170680
47751,4,0.116445,0.417744
47752,1,0.152535,0.806381
47753,0,0.084892,0.265285
47754,8,0.070251,0.184938
47755,2,0.114033,0.400347
47756,9,0.107306,0.336388
47757,0,0.086243,0.315600
47758,5,0.122978,0.442835
47759,1,0.154810,0.851545
47760,2,0.040059,0.144700
47761,3,0.080208,0.267523
47762,6,0.117257,0.408855
47763,9,0.152512,0.723214
47764,4,0.133780,0.520936
47765,4,0.121695,0.433631
47766,8,0.118892,0.314868
47767,9,0.131648,0.581343
47768,2,0.070232,0.212145
47769,5,0.125483,0.446859
47770,5,0.130504,0.488927
47771,1,0.150999,0.711966
47772,4,0.144847,0.582725
47773,6,0.128425,0.446415
47774,1,0.156770,0.875794
47775,6,0.127870,0.546929
47776,7,0.130690,0.582251
47777,1,0.151098,0.847337
47778,1,0.152732,0.832218
47779,6,0.112558,0.396530
47780,4,0.133572,0.507547
47781,2,0.127528,0.402475
47782,3,0.058019,0.178605
47783,2,0.134826,0.525752
47784,9,0.138317,0.519166
47785,1,0.154197,0.805200
47786,1,0.152092,0.848512
47787,0,0.119684,0.393972
47788,2,0.065018,0.262297
47789,9,0.127329,0.505270
47790,6,0.094249,0.299984
47791,1,0.156971,0.883413
47792,0,0.074764,0.249243
47793,6,0.131450,0.507581
47794,7,0.127876,0.525166
47795,6,0.117168,0.396654
47796,3,0.068888,0.201239
47797,1,0.157662,0.883047
47798,0,0.086420,0.307677
47799,6,0.108448,0.337130
47800,1,0.156581,0.794928
47801,7,0.118659,0.483942
47802,2,0.080565,0.263693
47803,3,0.050632,0.154991
47804,3,0.076317,0.259660
47805,2,0.092352,0.273637
47806,4,0.114452,0.443039
47807,7,0.146406,0.718612
47808,6,0.134486,0.511558
47809,6,0.137738,0.601477
47810,7,0.089512,0.299597
47811,6,0.110777,0.356397
47812,8,0.118196,0.447007
47813,0,0.090096,0.269391
47814,9,0.145485,0.637020
47815,4,0.123626,0.485519
47816,0,0.101226,0.361177
47817,0,0.083311,0.260258
47818,1,0.154700,0.802684
47819,3,0.138399,0.594326
47820,2,0.077119,0.224680
47821,0,0.123339,0.382465
47822,3,0.100176,0.346766
47823,0,0.111010,0.332322
47824,4,0.090468,0.332789
47825,6,0.137587,0.533940
47826,5,0.123430,0.439198
47827,4,0.151409,0.687755
47828,6,0.131146,0.479818
47829,5,0.087292,0.272267
47830,7,0.126488,0.456042
47831,1,0.149447,0.744835
47832,8,0.112579,0.423340
47833,5,0.113170,0.410761
47834,9,0.132736,0.519244
47835,3,0.138655,0.585891
47836,0,0.059111,0.209636
47837,9,0.152764,0.741543
47838,1,0.150318,0.701953
47839,3,0.093168,0.331834
47840,2,0.063647,0.167213
47841,6,0.084923,0.222685
47842,3,0.073959,0.264478
47843,2,0.107553,0.337715
47844,4,0.095489,0.369653
47845,7,0.148601,0.600212
47846,5,0.122689,0.440551
47847,5,0.116942,0.388365
47848,6,0.133245,0.435341
47849,5,0.155082,0.752812
47850,7,0.128550,0.461599
47851,1,0.149341,0.746529
47852,8,0.106762,0.388090
47853,7,0.142072,0.608341
47854,9,0.127126,0.492401
47855,5,0.149308,0.645839
47856,0,0.118713,0.435342
47857,5,0.143754,0.532647
47858,8,0.122893,0.422592
47859,5,0.119150,0.346197
47860,7,0.133599,0.568556
47861,0,0.114159,0.393642
47862,8,0.135063,0.507177
47863,2,0.093169,0.293087
47864,9,0.147431,0.598024
47865,6,0.132676,0.570392
47866,9,0.148902,0.685498
47867,5,0.134932,0.521079
47868,0,0.103727,0.388493
47869,1,0.159360,0.929018
47870,1,0.155026,0.798602
47871,9,0.093762,0.327099
47872,4,0.127254,0.451646
47873,3,0.144952,0.545553
47874,5,0.111287,0.444631
47875,9,0.150582,0.681236
47876,1,0.149623,0.740579
47877,3,0.126575,0.472744
47878,6,0.112454,0.406779
47879,9,0.150523,0.688513
47880,7,0.133023,0.557837
47881,1,0.156077,0.890346
47882,3,0.114147,0.379089
47883,8,0.122574,0.407644
47884,2,0.056817,0.187576
47885,4,0.126020,0.462425
47886,9,0.120591,0.457327
47887,8,0.136473,0.525829
47888,0,0.114795,0.371487
47889,8,0.130085,0.572818
47890,5,0.118400,0.462928
47891,2,0.116091,0.437222
47892,6,0.116868,0.405837
47893,8,0.147163,0.683816
47894,7,0.107825,0.387248
47895,9,0.129538,0.551628
47896,3,0.086872,0.292064
47897,8,0.142179,0.518573
47898,9,0.136887,0.508862
47899,7,0.128387,0.589379
47900,9,0.127475,0.569034
47901,2,0.108318,0.359142
47902,3,0.103800,0.368843
47903,0,0.111064,0.355877
47904,8,0.112228,0.360543
47905,1,0.157711,0.844087
47906,1,0.152348,0.779637
47907,7,0.147666,0.704594
47908,2,0.087563,0.308855
47909,1,0.148570,0.736731
47910,9,0.138756,0.560922
47911,1,0.155290,0.776609
47912,6,0.114348,0.461470
47913,2,0.101885,0.251409
47914,3,0.059855,0.199250
47915,0,0.083148,0.227169
47916,5,0.104224,0.397242
47917,6,0.133229,0.520247
47918,0,0.097008,0.395506
47919,9,0.149537,0.688183
47920,5,0.108749,0.417480
47921,5,0.126114,0.477895
47922,4,0.090436,0.309330
47923,2,0.138910,0.564977
47924,0,0.093110,0.326934
47925,2,0.138780,0.558822
47926,3,0.073376,0.261216
47927,8,0.103383,0.330129
47928,4,0.109065,0.360975
47929,1,0.141328,0.688923
47930,7,0.133784,0.518768
47931,3,0.158798,0.758875
47932,7,0.100932,0.305069
47933,6,0.132460,0.457642
47934,9,0.134373,0.581986
47935,5,0.130878,0.475993
47936,1,0.154859,0.781896
47937,8,0.094916,0.332244
47938,4,0.126643,0.461476
47939,5,0.126805,0.537182
47940,3,0.094426,0.349628
47941,5,0.153557,0.681455
47942,7,0.121806,0.526985
47943,8,0.132018,0.480625
47944,6,0.126946,0.493693
47945,5,0.132472,0.459229
47946,2,0.076428,0.224015
47947,3,0.147102,0.642566
47948,1,0.137008,0.611563
47949,8,0.146496,0.564164
47950,5,0.109650,0.451362
47951,3,0.136357,0.537754
47952,5,0.116145,0.424152
47953,5,0.113202,0.463769
47954,0,0.083041,0.258796
47955,6,0.136173,0.494645
47956,5,0.113823,0.487017
47957,2,0.123939,0.442066
47958,0,0.069705,0.235153
47959,9,0.138178,0.584423
47960,8,0.120498,0.397984
47961,1,0.157397,0.864824
47962,4,0.107617,0.325947
47963,6,0.094843,0.292516
47964,6,0.135144,0.465065
47965,8,0.148844,0.546480
47966,2,0.061800,0.201161
47967,2,0.141524,0.612103
47968,8,0.129543,0.473805
47969,5,0.130415,0.553028
47970,1,0.147484,0.682227
47971,3,0.113570,0.337125
47972,2,0.048265,0.114927
47973,5,0.136822,0.498508
47974,2,0.058405,0.188779
47975,9,0.148375,0.706153
47976,3,0.093040,0.383316
47977,0,0.095774,0.278759
47978,1,0.155133,0.876343
47979,7,0.145093,0.659845
47980,3,0.083157,0.249774
47981,6,0.132477,0.493376
47982,4,0.105200,0.386978
47983,1,0.156780,0.844129
47984,5,0.109757,0.416204
47985,2,0.145272,0.615598
47986,1,0.154761,0.814621
47987,1,0.149554,0.820849
47988,9,0.134681,0.565490
47989,7,0.148819,0.740758
47990,8,0.113841,0.392588
47991,2,0.129655,0.428961
47992,1,0.150955,0.741751
47993,3,0.139627,0.509862
47994,1,0.156552,0.805717
47995,1,0.155274,0.841018
47996,5,0.123984,0.463589
47997,4,0.141225,0.510265
47998,0,0.105232,0.391901
47999,1,0.149039,0.738529
48000,2,0.054756,0.234541
48001,4,0.153503,0.668652
48002,7,0.143782,0.652034
48003,8,0.112527,0.353503
48004,8,0.121846,0.430584
48005,5,0.104481,0.418921
48006,6,0.130106,0.492663
48007,6,0.073112,0.223290
48008,8,0.115588,0.393709
48009,2,0.117047,0.411712
48010,2,0.100266,0.341604
48011,7,0.080779,0.298182
48012,8,0.129093,0.494001
48013,0,0.140365,0.562658
48014,4,0.092734,0.345170
48015,3,0.134941,0.477230
48016,4,0.129291,0.420118
48017,5,0.062015,0.194049
48018,2,0.076219,0.292689
48019,4,0.018885,0.072031
48020,2,0.067335,0.210465
48021,4,0.148921,0.696336
48022,8,0.119418,0.462300
48023,1,0.158632,0.807217
48024,0,0.094805,0.346168
48025,1,0.156283,0.887350
48026,0,0.040367,0.179644
48027,0,0.074032,0.176212
48028,1,0.155001,0.830844
48029,8,0.145261,0.573416
48030,2,0.054354,0.180928
48031,9,0.095886,0.247749
48032,3,0.115862,0.412230
48033,6,0.096756,0.325582
48034,6,0.128171,0.476655
48035,2,0.139496,0.585468
48036,7,0.149235,0.634546
48037,9,0.151270,0.759822
48038,8,0.089547,0.188770
48039,3,0.083186,0.276709
48040,0,0.075847,0.228559
48041,1,0.145007,0.676054
48042,1,0.156286,0.813454
48043,9,0.154720,0.733458
48044,2,0.090949,0.281006
48045,1,0.154023,0.813673
48046,3,0.128653,0.513549
48047,5,0.118975,0.355253
48048,4,0.138285,0.474730
48049,4,0.139653,0.573362
48050,5,0.079447,0.231406
48051,7,0.131629,0.466403
48052,6,0.123570,0.444766
48053,6,0.119727,0.429552
48054,7,0.091873,0.261612
48055,6,0.149415,0.657888
48056,8,0.104832,0.354880
48057,4,0.112678,0.403145
48058,9,0.152472,0.701987
48059,5,0.089302,0.252591
48060,0,0.060784,0.204661
48061,8,0.144731,0.560775
48062,1,0.153377,0.857621
48063,8,0.133646,0.500612
48064,2,0.084266,0.260431
48065,3,0.094360,0.297558
48066,3,0.143644,0.619685
48067,6,0.136851,0.558297
48068,4,0.136676,0.506771
48069,4,0.137357,0.584564
48070,5,0.114523,0.368149
48071,2,0.150295,0.673921
48072,6,0.125907,0.425997
48073,9,0.098367,0.297401
48074,7,0.127407,0.474732
48075,1,0.154813,0.827161
48076,8,0.144546,0.543674
48077,3,0.137897,0.608686
48078,9,0.153412,0.744049
48079,5,0.091488,0.249924
48080,1,0.152269,0.795105
48081,7,0.116085,0.356782
48082,8,0.139767,0.516923
48083,6,0.105441,0.399326
48084,6,0.100383,0.378136
48085,4,0.111990,0.419641
48086,1,0.156632,0.834575
48087,6,0.137682,0.571286
48088,4,0.124027,0.436426
48089,3,0.127708,0.442983
48090,9,0.147442,0.665530
48091,6,0.139626,0.540904
48092,3,0.136700,0.538697
48093,8,0.117380,0.365690
48094,7,0.130468,0.527585
48095,5,0.072134,0.270355
48096,7,0.129732,0.568688
48097,7,0.129108,0.482819
48098,9,0.145808,0.654666
48099,7,0.111396,0.334463
48100,1,0.153552,0.799104
48101,7,0.123750,0.474546
48102,8,0.080418,0.250502
48103,7,0.125009,0.506718
48104,4,0.143848,0.606809
48105,8,0.129632,0.430829
48106,7,0.143914,0.672642
48107,8,0.140884,0.579349
48108,2,0.088383,0.256692
48109,7,0.116646,0.502086
48110,2,0.099516,0.292786
48111,8,0.140587,0.558695
48112,0,0.097682,0.366639
48113,1,0.148524,0.760595
48114,5,0.106680,0.339848
48115,6,0.149947,0.690910
48116,8,0.123150,0.481396
48117,6,0.139439,0.575755
48118,6,0.130176,0.508258
48119,2,0.130483,0.435736
48120,1,0.148142,0.608533
48121,4,0.116150,0.444036
48122,0,0.066718,0.242194
48123,7,0.113829,0.429271
48124,4,0.099324,0.314034
48125,7,0.152305,0.659808
48126,7,0.133538,0.534254
48127,1,0.153789,0.894159
48128,1,0.150560,0.784347
48129,0,0.077797,0.238627
48130,2,0.094477,0.257679
48131,9,0.143519,0.626329
48132,1,0.150875,0.806859
48133,5,0.137694,0.481684
48134,6,0.131779,0.515499
48135,5,0.117435,0.450423
48136,7,0.071453,0.223758
48137,0,0.074969,0.208569
48138,3,0.123795,0.452134
48139,8,0.108830,0.341052
48140,3,0.082988,0.275381
48141,8,0.137829,0.485066
48142,6,0.119860,0.407057
48143,0,0.068117,0.224076
48144,5,0.105224,0.352254
48145,7,0.124655,0.480483
48146,6,0.101650,0.340366
48147,7,0.146905,0.665713
48148,2,0.083830,0.226525
48149,9,0.147179,0.654195
48150,8,0.102053,0.340622
48151,8,0.141824,0.558717
48152,7,0.138030,0.585210
48153,6,0.142180,0.594760
48154,6,0.116494,0.412033
48155,9,0.141417,0.564266
48156,8,0.112372,0.330713
48157,6,0.149446,0.657481
48158,9,0.140206,0.555418
48159,2,0.118711,0.359575
48160,9,0.131839,0.516999
48161,8,0.138609,0.501652
48162,5,0.096307,0.261461
48163,8,0.130040,0.425932
48164,3,0.120674,0.445323
48165,3,0.115870,0.438221
48166,7,0.128895,0.559147
48167,7,0.116478,0.409875
48168,0,0.060680,0.209447
48169,0,0.098625,0.311301
48170,6,0.083569,0.331399
48171,7,0.108378,0.292677
48172,9,0.147705,0.682738
48173,4,0.129012,0.505719
48174,0,0.087010,0.299599
48175,3,0.128464,0.456755
48176,1,0.151501,0.797893
48177,0,0.024963,0.120860
48178,1,0.150702,0.696187
48179,2,0.142509,0.561561
48180,3,0.135327,0.505792
48181,0,0.080148,0.275337
48182,2,0.065904,0.177677
48183,9,0.131114,0.578831
48184,1,0.151141,0.757271
48185,1,0.156564,0.936019
48186,0,0.113904,0.420095
48187,9,0.142059,0.668231
48188,0,0.029347,0.151963
48189,6,0.115636,0.306812
48190,1,0.144371,0.721901
48191,7,0.147345,0.665134
48192,2,0.065260,0.171971
48193,8,0.061556,0.188844
48194,3,0.137205,0.500115
48195,4,0.136607,0.572985
48196,4,0.122883,0.519119
48197,0,0.107539,0.324211
48198,5,0.089931,0.287072
48199,4,0.146706,0.715345
48200,6,0.107915,0.365404
48201,0,0.099686,0.315058
48202,7,0.128436,0.523947
48203,4,0.122611,0.432903
48204,8,0.111001,0.380462
48205,8,0.133744,0.425524
48206,9,0.133647,0.497915
48207,8,0.109919,0.374678
48208,0,0.062711,0.192178
48209,7,0.140675,0.639497
48210,1,0.153536,0.655177
48211,0,0.111554,0.418947
48212,2,0.091242,0.279114
48213,2,0.099660,0.345390
48214,3,0.138246,0.549073
48215,5,0.117882,0.420075
48216,4,0.146451,0.609232
48217,4,0.093253,0.299928
48218,5,0.115912,0.413059
48219,0,0.065499,0.180470
48220,6,0.098389,0.307878
48221,2,0.129071,0.484349
48222,7,0.112705,0.338228
48223,9,0.139450,0.635928
48224,8,0.117653,0.370297
48225,9,0.153386,0.796467
48226,9,0.138769,0.454642
48227,1,0.145846,0.714565
48228,0,0.081726,0.198897
48229,7,0.141042,0.662402
48230,1,0.149155,0.732835
48231,5,0.071444,0.150586
48232,2,0.094401,0.249702
48233,1,0.155017,0.861954
48234,3,0.101229,0.303659
48235,9,0.105858,0.339563
48236,4,0.118532,0.438201
48237,1,0.150911,0.850215
48238,5,0.105110,0.256507
48239,2,0.096324,0.279933
48240,6,0.098708,0.333751
48241,4,0.101980,0.334166
48242,7,0.085676,0.223923
48243,7,0.130289,0.575416
48244,8,0.120955,0.445466
48245,9,0.136410,0.496487
48246,9,0.138048,0.515954
48247,2,0.119737,0.457589
48248,7,0.147611,0.698240
48249,2,0.105210,0.330893
48250,5,0.103174,0.372225
48251,7,0.126615,0.519226
48252,5,0.113071,0.343903
48253,4,0.136053,0.486107
48254,1,0.156090,0.889282
48255,1,0.152637,0.852914
48256,9,0.130506,0.537556
48257,8,0.127478,0.462246
48258,9,0.136859,0.608031
48259,3,0.111324,0.381289
48260,7,0.140706,0.583026
48261,5,0.144877,0.648362
48262,1,0.152154,0.850748
48263,6,0.129239,0.480534
48264,0,0.024803,0.141344
48265,3,0.097581,0.318513
48266,9,0.140333,0.547003
48267,1,0.155715,0.875301
48268,0,0.089966,0.246191
48269,0,0.088154,0.295310
48270,5,0.100285,0.267513
48271,2,0.080655,0.268494
48272,7,0.100595,0.336759
48273,9,0.115414,0.447351
48274,1,0.154669,0.841686
48275,0,0.078706,0.239593
48276,7,0.105977,0.379174
48277,6,0.146937,0.654672
48278,2,0.088316,0.203915
48279,6,0.095589,0.275472
48280,2,0.092082,0.219294
48281,8,0.074226,0.219808
48282,3,0.071645,0.232931
48283,4,0.136998,0.618375
48284,6,0.116696,0.337661
48285,0,0.095260,0.244613
48286,8,0.139636,0.599909
48287,4,0.127174,0.465386
48288,0,0.105323,0.342857
48289,4,0.144452,0.609470
48290,8,0.144928,0.557273
48291,9,0.149890,0.714411
48292,3,0.136996,0.499864
48293,2,0.122031,0.411212
48294,2,0.083265,0.171917
48295,2,0.134994,0.491964
48296,0,0.103435,0.267323
48297,8,0.105814,0.330811
48298,9,0.123466,0.474452
48299,7,0.138524,0.563289
48300,0,0.096217,0.299941
48301,3,0.119882,0.419376
48302,6,0.126555,0.454616
48303,3,0.099605,0.351373
48304,1,0.153066,0.783556
48305,9,0.152228,0.653598
48306,7,0.122634,0.530578
48307,1,0.140150,0.591510
48308,5,0.109664,0.358500
48309,7,0.107404,0.349869
48310,8,0.145375,0.590823
48311,4,0.126794,0.492467
48312,3,0.134566,0.492921
48313,8,0.121728,0.447693
48314,4,0.093678,0.310718
48315,4,0.129156,0.518462
48316,7,0.115138,0.439259
48317,4,0.108989,0.322965
48318,6,0.093728,0.278191
48319,1,0.153117,0.827678
48320,6,0.108989,0.372267
48321,2,0.104925,0.306477
48322,3,0.119198,0.436574
48323,0,0.098941,0.295663
48324,2,0.078653,0.213468
48325,3,0.072446,0.243543
48326,3,0.130218,0.516184
48327,1,0.156271,0.857078
48328,4,0.135960,0.617468
48329,6,0.095251,0.313729
48330,8,0.144889,0.528770
48331,9,0.155509,0.743662
48332,8,0.149905,0.611295
48333,2,0.099987,0.258905
48334,7,0.133394,0.471495
48335,2,0.084243,0.270083
48336,1,0.155948,0.797497
48337,3,0.148669,0.746402
48338,0,0.059360,0.146881
48339,6,0.126307,0.439169
48340,8,0.118589,0.421985
48341,6,0.132722,0.463754
48342,7,0.094362,0.348299
48343,4,0.104541,0.295153
48344,7,0.096862,0.263152
48345,9,0.137134,0.540987
48346,5,0.113310,0.341386
48347,6,0.139505,0.596265
48348,9,0.114067,0.411770
48349,5,0.128585,0.470484
48350,2,0.108726,0.322000
48351,0,0.079174,0.211659
48352,8,0.138478,0.472205
48353,3,0.098013,0.388221
48354,5,0.122771,0.452287
48355,2,0.151987,0.689484
48356,3,0.095499,0.231173
48357,2,0.046932,0.111038
48358,4,0.152081,0.721506
48359,5,0.123547,0.403387
48360,6,0.116862,0.373896
48361,3,0.074098,0.193538
48362,1,0.156087,0.808719
48363,6,0.144810,0.627508
48364,1,0.150181,0.754001
48365,0,0.138446,0.549624
48366,4,0.137014,0.555685
48367,6,0.134840,0.473356
48368,5,0.101663,0.369077
48369,1,0.153431,0.802612
48370,5,0.116777,0.420126
48371,6,0.141536,0.661263
48372,0,0.066308,0.141232
48373,8,0.063933,0.211360
48374,4,0.094046,0.306617
48375,5,0.115179,0.434619
48376,8,0.137312,0.510567
48377,4,0.148154,0.610312
48378,7,0.109801,0.323833
48379,2,0.143147,0.551606
48380,4,0.111512,0.412863
48381,6,0.106180,0.345284
48382,9,0.140010,0.579643
48383,8,0.112174,0.355836
48384,2,0.073051,0.241344
48385,9,0.079905,0.227407
48386,3,0.073344,0.288039
48387,3,0.088553,0.332698
48388,6,0.081286,0.255365
48389,9,0.154454,0.697886
48390,4,0.124746,0.415330
48391,1,0.154044,0.871056
48392,2,0.090997,0.256336
